"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","umd_tree_cover_loss_from_fires__ha"
"TWN",2018,1901.45037543690360444,7.76422461327257000
"TZA",2018,171703.42479406291907360,376.97832183766712649
"UGA",2018,86229.99575000547020396,7.14315353955244739
"UKR",2018,74423.767856468023907067,1942.816617586680705481
"URY",2018,19531.28667686900005550,447.56141199744249539
"USA",2018,2092360.695626055832650573,545094.419279057504904993
"UZB",2018,0.466104254073350725,0.0
"VCT",2018,17.01207724403702716,0.74941731521267353
"VEN",2018,112166.26414638459373880,16919.65880639584230860
"VGB",2018,6.21236764107638959,1.60800223358506945
"VIR",2018,45.39200020479275469,6.28892302466471380
"VNM",2018,225177.05356055465661031,1565.43203599816312369
"VUT",2018,1031.35033539518757798,58.18877873995388677
"XAD",2018,1.65273739651041673,0.0
"XKO",2018,593.894051194053671294,17.66689320250651187
"Z01",2018,71.95398580370225966,13.95987131353732496
"Z06",2018,1.9138539644053824,0.5730434409331598
"Z07",2018,6865.77263752848819328,93.87005920213758726
"ZAF",2018,63666.82299717245551293,9109.28508163128770708
"ZMB",2018,143920.34077531810246742,387.10716958895949922
"ZNC",2018,35.10801199195747633,0.0
"ZWE",2018,6541.81211360565051198,30.35153585848524330
"AFG",2019,17.11506675814453158,11.58490777498698158
"AGO",2019,175076.52078336946544577,749.29594539403439452
"ALA",2019,2361.25091757453990359,1.93175270131944435
"ALB",2019,1073.50034872593828458,321.09542630790802785
"AND",2019,8.03998279296007157,0.0
"ARG",2019,145459.389704971991974148,8586.659391521392122992
"ARM",2019,0.706427593621961835,0.11999287869791667
"ATG",2019,23.41031010710397212,6.5521732657335131
"AUS",2019,1661547.111942415146914598,1526818.746072193441444249
"AUT",2019,33659.510352965250720162,33.281869697400172835
"AZE",2019,11.94976342916666671,1.87740089961805568
"BDI",2019,2386.17622536835857125,0.0
"BEL",2019,5577.118212720532363616,46.105894114756949960
"BEN",2019,773.15092047922103526,0.07647954381971572
"BES",2019,1.5425652265896273,0.0
"BFA",2019,0.0,0.0
"BGD",2019,22078.75883191462603599,26.92801709137695556
"BGR",2019,4125.018881264945690418,39.861975418491743914
"BHS",2019,1557.77356329313591822,504.04457507415390718
"BIH",2019,1232.21039705544485595,54.075542970138859774
"BLR",2019,75048.525075755369419730,2339.149195323728867165
"BLZ",2019,18437.34927058429026898,4369.05441735284951149
"BOL",2019,853555.96891391672854775,500665.47857135102659270
"BRA",2019,2696542.17879501420725976,448221.59976960404628511
"BRB",2019,53.66338849330902260,0.07495094980848524
"BRN",2019,1168.45755000401413498,168.15051024622315297
"BTN",2019,819.65376990096357857,64.92061672545572084
"BWA",2019,0.07219066732530383,0.0
"CAF",2019,49026.61679440043244387,1557.76670881225720746
"CAN",2019,2175716.167516531186349208,1247216.407163746006994692
"CHE",2019,3518.02068678395737332,17.01459237716145992
"CHL",2019,78733.740838194644812121,8096.619985502770291683
"CHN",2019,497026.879117842176562716,33421.33855033467363050
"CIV",2019,242201.77111878232660776,101.85986944822726567
"CMR",2019,121799.82096113592421748,358.44599262551918277
"COD",2019,1220241.16529112833831530,31411.21365058147459068
"COG",2019,73758.07861714314612115,2709.78174655074720145
"COL",2019,268476.52853669843551396,30637.27208977827224377
"COM",2019,280.49728503887199989,13.1863599967995907
"CPV",2019,0.1486707659309896,0.0
"CRI",2019,11488.96239748972009210,1253.62960418188974015
"CUB",2019,7463.60839057388562764,492.88624431492722952
"CUW",2019,2.1818032075661886,0.0
"CYM",2019,10.76036729791232776,1.30883408204318587
"CYP",2019,43.45628981809461352,10.07214031428385379
"CZE",2019,73288.680232863372235060,48.635420748103298345
"DEU",2019,108232.909744620681491112,848.870715184497663386
"DMA",2019,58.70914486738768900,21.74578720731173458
"DNK",2019,9180.333627167243919484,61.470530289578992013
"DOM",2019,14930.91128902381949399,1787.88976811831579332
"DZA",2019,6289.924955111391131380,3839.405153963056980855
"ECU",2019,35715.29204678774643185,2997.56820815915324210
"EGY",2019,20.9040568093956143,0.85781992096137155
"ESP",2019,71021.864828331274005105,7617.312558655088003081
"EST",2019,45917.245814342063242272,124.897826002508672070
"ETH",2019,25582.39838615167004221,30.07227435753879239
"FIN",2019,289910.433963487088835893,659.505709672131161805
"FJI",2019,1455.84047928457279465,23.40574603853624266
"FRA",2019,81304.447682624967531071,3297.768365365865871176
"GAB",2019,28561.01882431762698796,673.14690564590925454
"GBR",2019,28392.882897568525794032,215.869097365651052374
"GEO",2019,166.18634399653213148,1.764258214051649365
"GGY",2019,0.3008211251041667,0.0
"GHA",2019,88265.36798248115388564,13.68503663778510329
"GIN",2019,193689.93216448558055143,238.99069014784475990
"GLP",2019,70.26019322572591571,5.84245825972927582
"GMB",2019,20.085571262491331,0.0
"GNB",2019,15622.72825428658271016,12.06752776851779557
"GNQ",2019,9526.09500578094734625,10.45821221137424208
"GRC",2019,7604.94720107425979768,3282.71458956171324086
"GRD",2019,21.06297714314399120,1.35338983207953580
"GTM",2019,90261.35709486284140144,21973.03018997182729184
"GUF",2019,3297.92582579197811215,338.33735019383948877
"GUY",2019,22324.19466286762776750,7112.06486185447484007
"HND",2019,81415.85952949338950050,12571.16319648472559743
"HRV",2019,5977.626809427684561883,52.544861966401909514
"HTI",2019,4395.44081062647071042,218.33377481621525162
"HUN",2019,14401.012381995810551135,6.61705891538845506
"IDN",2019,1176883.45165677361274829,92147.46408749014411460
"IMN",2019,39.41001702511286262,4.54521606432725788
"IND",2019,115903.91004132516633243,922.35903521988449195
"IRL",2019,10354.220143685037573755,36.596200750308160177
"IRN",2019,144.05646496422310016,89.40466742565534798
"IRQ",2019,0.06209721399739584,0.0
"ISR",2019,54.35792290111432419,0.45973551771701391
"ITA",2019,59702.146532816730298027,1786.03121123134904607
"JAM",2019,2292.15580609812701890,98.85768370793947643
"JOR",2019,0.58736446819769972,0.2611150827094184
"JPN",2019,51380.500391523354106456,223.574367037726793546
"KAZ",2019,1281.725583989125407420,221.492845672452190654
"KEN",2019,15950.47570762959294578,138.58505481050952590
"KGZ",2019,15.7267664275303852,15.2114705368164091
"KHM",2019,143345.33390736596863866,834.72674797473802149
"KNA",2019,8.90336391154730937,0.36772670748697918
"KOR",2019,20730.84338074518456002,1289.245517986262373826
"LAO",2019,364695.13496435019872412,479.92475233283799860
"LBN",2019,389.80778729658752799,86.66475004822264857
"LBR",2019,171765.61797923302875807,1116.36972601467612311
"LBY",2019,2.14434264185112854,1.0398070466731771
"LCA",2019,21.89532865355577442,0.74715780965440540
"LIE",2019,11.544410222528209516,0.052762956662326395
"LKA",2019,10307.14289287238533752,111.93741707573726400
"LSO",2019,10.20990833923719773,0.0
"LTU",2019,24565.204584139421282639,56.80018133540365471
"LUX",2019,509.19765510358730566,4.44231052392795179
"LVA",2019,57402.930579995171105655,335.938375927832042445
"MAF",2019,0.5126036865505642,0.0
"MAR",2019,1250.01748588564982857,388.55095962338249005
"MDA",2019,817.159428098630757834,4.340221003352864905
"MDG",2019,254242.66519554070854463,23426.29393815158782519
"MEX",2019,327305.42728557835612064,77118.95807979360182931
"MKD",2019,1790.296992155973954713,114.85911459072486535
"MLI",2019,210.75723679909060305,0.0
"MMR",2019,309418.45824321870934824,1315.27090071508391273
"MNE",2019,647.23663328046645458,38.003234071579860619
"MNG",2019,2815.422969558709746915,2171.031078241027331685
"MOZ",2019,235664.24820953356586696,5874.27052466282286475
"MRT",2019,0.0,0.0
"MSR",2019,4.64687765316948763,0.3688629584288195
"MTQ",2019,60.54677782825303329,1.63919886466091579
"MWI",2019,12149.38506320338818425,16.56354790068956214
"MYS",2019,395404.58431471140918863,6783.49460234749566161
"MYT",2019,34.90639031589899503,0.52547455139105908
"NAM",2019,1.96699585995551214,0.0
"NCL",2019,811.97016784848382645,389.39686002510945583
"NGA",2019,86895.12476145216776495,132.89164174767660017
"NIC",2019,77828.93451551601358851,5248.35362970661213151
"NLD",2019,2481.473998876966769712,30.20917130634983028
"NOR",2019,64784.172063588047933585,903.100565770891166166
"NPL",2019,2086.96085386084783044,64.35013389853624287
"NZL",2019,71430.761969325576142827,1824.920473363602789332
"PAK",2019,78.28540945318579608,12.90415775231445396
"PAN",2019,34034.10982776145747654,3374.08330648730154623
"PER",2019,231172.95714825110824573,18088.79829613283317100
"PHL",2019,64038.08109387344510814,1682.39356566411471973
"PLW",2019,8.69836226629638619,0.6867044662988281
"PNG",2019,95134.67482187431961031,2760.13535417877621290
"POL",2019,76721.074240562327090526,237.437947162365460507
"PRI",2019,695.02114087957019664,29.65737252308160348
"PRK",2019,27491.952771013723338035,14098.086720298793146485
"PRT",2019,36885.657364763711068506,7879.124651072440578266
"PRY",2019,312985.83175547755221230,119672.10221540583928728
"PSE",2019,0.2624685463943142,0.0
"ROU",2019,12266.127869953109428514,19.35302289105468782
"RUS",2019,3686557.281675801627416033,2527823.728438479381218545
"RWA",2019,2516.13981508587864102,1.15326725768086745
"SDN",2019,56.3958682404302352,0.0
"SEN",2019,277.64000257541922152,0.07504492279242622
"SGP",2019,287.95075812156078582,11.99800361900078531
"SLB",2019,16550.67233884764130972,517.98730507663691914
"SLE",2019,175466.68836596324940903,481.81995929214188177
"SLV",2019,2249.15876579755788026,110.35146726530870890
"SMR",2019,0.501878941686198,0.0
"SOM",2019,374.13892427585130069,1.51542836110063348
"SPM",2019,0.6368403754774307,0.0
"SRB",2019,3962.211902648626386005,41.938380548049045865
"SSD",2019,3753.36179750321166152,15.80206890951307264
"SUR",2019,18454.11214424599881795,2794.47160766849266251
"SVK",2019,10331.958200613207585520,7.68743427425564284
"SVN",2019,3444.440936633756792614,7.078390979042968571
"SWE",2019,332890.804261405059105826,4406.869639999778191478
"SWZ",2019,4116.62952577534932335,363.45840207014534767
"SYC",2019,0.8351447150564237,0.0
"SYR",2019,1176.52027477614229158,509.72735041448398986
"TCA",2019,17.24336371313584796,2.86102080627604192
"TCD",2019,5058.9267387286368765,2.74355552546142571
"TGO",2019,5187.66425017166376478,1.60051229038384357
"THA",2019,129770.76351443515713760,249.85009001444039000
"TJK",2019,0.059565943791232645,0.0
"TLS",2019,1501.46983487714269591,60.03740410567600479
"TTO",2019,658.35834211459086700,36.48658490180067051
"TUN",2019,573.516909584069241576,215.02046859340948556
"TUR",2019,39117.934327150237222759,3832.76843564401560348
"TWN",2019,1426.27423970394513909,7.57151190795681492
"TZA",2019,142771.01357221259337640,252.40572562089895845
"UGA",2019,63267.53282701135837222,2.76876386904636007
"UKR",2019,45143.775820619753560921,3038.452183174740670951
"URY",2019,14521.90103738390307380,144.01174464169922544
"USA",2019,2109922.026010733247398425,638551.630522253879606613
"UZB",2019,17.6389015158984344,0.81190278635199660
"VCT",2019,11.61693048892795313,0.52461891387912327
"VEN",2019,140698.91803586613726749,51882.21238003227312088
"VGB",2019,0.87699208941080737,0.07308721202690974
"VIR",2019,19.58205995306641034,0.58596285237521706
"VNM",2019,216776.91393863607588186,2119.32893671899919484
"VUT",2019,251.57034171083492551,54.55481474122557263
"XAD",2019,1.3986241717925350,0.0
"XKO",2019,697.39945428252583588,19.19197068814019209
"Z01",2019,25.90482638726996946,4.06007941444444531
"Z06",2019,2.95767513256076396,0.43678152000651044
"Z07",2019,5224.69299186992583156,76.77240688169271271
"ZAF",2019,76139.96713459632999456,17684.12872374208068430
"ZMB",2019,124579.73697520781026581,1913.73426000322317389
"ZNC",2019,25.1274156027734353,0.0
"ZWE",2019,11514.47862500640898793,216.29636363774735943
"AFG",2020,36.58230789240671689,15.69776446020073589
"AGO",2020,247979.44341863601200328,498.68079892568166563
"AIA",2020,0.14632985609049481,0.0
"ALA",2020,673.41128750938703048,1.77483516649305551
"ALB",2020,1116.970242067361590360,456.714393617473875895
"AND",2020,27.49449198667968530,0.17134754257378472
"ARG",2020,197404.200989013426527336,42756.166466637469355115
"ARM",2020,18.54296916338759027,0.990458417100694505
"ATG",2020,15.23599393617404188,0.14724611170247398
"AUS",2020,2356517.983653612959194985,1957828.543631749513444428
"AUT",2020,25940.408163143583113348,123.37292595218750365
"AZE",2020,22.774961494372836075,1.87438313823133702
"BDI",2020,1856.85177499982084796,2.30539073779079887
"BEL",2020,5408.582106970413602516,21.858116163491753286
"BEN",2020,1603.04791630123536937,0.1527435811420356
"BES",2020,9.69795470649197093,0.7346863690353733
"BFA",2020,0.0,0.0
"BGD",2020,21475.59137844705500558,64.37091411492512516
"BGR",2020,4795.214784004511876240,156.165258220219207895
"BHS",2020,2696.17849708248312387,986.26121919886242358
"BIH",2020,1842.180257719705190743,443.393826825633701895
"BLR",2020,68932.175516464010112952,862.933009789084675052
"BLZ",2020,26721.58744571537008824,14208.61124261890165644
"BOL",2020,428902.86426320538892337,170162.33353317102107670
"BRA",2020,3290644.63117095967742717,964158.26706665575400670
"BRB",2020,22.10970874015734049,0.14990062847873266
"BRN",2020,1166.42756850767152213,197.15326680952148627
"BTN",2020,1288.37448758953063190,54.11491832751735864
"BWA",2020,1.81525809188368078,0.0
"CAF",2020,55136.83110016810488309,2782.34294098473703892
"CAN",2020,1195271.063623761955163869,318476.413857874067391218
"CHE",2020,3927.99457476122195340,17.58125342789930688
"CHL",2020,70568.259845053702563894,16189.816856072468893571
"CHN",2020,422361.069291498596698476,25844.923880062433593129
"CIV",2020,248549.65606758043310686,599.01901157396708742
"CMR",2020,202795.51540921707115266,1588.67359874182789452
"COD",2020,1310238.09473405445248682,46190.71408542672641323
"COG",2020,64540.48509085227014346,4142.84575991782187065
"COL",2020,324203.09775475912923938,28454.69243350664991427
"COM",2020,265.51162030653224504,10.99770007217122381
"CPV",2020,6.5394375064735244,0.0
"CRI",2020,8248.60491812551471059,957.18579747419543540
"CUB",2020,12618.45341911080997416,3376.34045330675103247
"CUW",2020,1.95612769982530369,0.0
"CYM",2020,8.57770746025173399,0.79982661889865455
"CYP",2020,33.19479004149955891,17.99560276072047913
"CZE",2020,100267.371244678090532158,56.809025967196192108
"DEU",2020,186938.861286665884393308,462.488030188334080711
"DMA",2020,65.61122506442002121,14.32605488664007920
"DNK",2020,3193.593482203414408892,8.85067741338107675
"DOM",2020,21441.30738443467027882,3480.93862593085773511
"DZA",2020,13072.357037419769731862,10696.269784634139340372
"ECU",2020,48963.23868776016676787,4557.20079969402378311
"EGY",2020,18.13907616891276139,0.26456519194444444
"ESP",2020,101988.176393417496000073,11175.586412443758771373
"EST",2020,36805.569045306604504595,151.616478135959443429
"ETH",2020,17980.78234328901709701,20.76975285147542448
"FIN",2020,254472.600298344508463919,654.601538829928510469
"FJI",2020,2066.83206738261518333,106.39798801577688913
"FRA",2020,77745.737139422096271571,2518.470592363494995243
"GAB",2020,22022.19705051162214544,349.08251812645836034
"GBR",2020,22836.270154015512095081,120.110796618298615894
"GEO",2020,222.15377600150388582,13.44820033087673659
"GGY",2020,0.2014560815060764,0.0
"GHA",2020,136613.33537539587061688,287.91550439152393996
"GIN",2020,178406.70874928507127483,517.54200155000343466
"GLP",2020,51.92330283529623350,1.55297027068088116
"GMB",2020,9.8925714362065984,0.0
"GNB",2020,17107.80284895021677021,15.37836260265245394
"GNQ",2020,4870.64700301007330896,11.76328535466112017
"GRC",2020,5427.825421510588908089,2105.193211825635997431
"GRD",2020,18.43700219297905901,0.52699922115776907
"GTM",2020,98561.32396590574970184,37503.79584580054495402
"GUF",2020,4289.37669249657785709,470.90073137441202036
"GUY",2020,15769.97951732442418057,2954.24543057861602260
"HND",2020,93648.79185482429325091,19024.09889558900562881
"HRV",2020,6051.722610220719723830,49.36558244520833684
"HTI",2020,3802.05673911145314928,212.53222952348625017
"HUN",2020,12016.303963450474259506,8.678030783439670686
"IDN",2020,961584.79717963051778709,79955.76074631604730527
"IMN",2020,14.25881806646701581,3.45544382564670184
"IND",2020,130854.60339082316621176,1064.00078112228902922
"IRL",2020,6212.890538965919890038,21.280120461304254634
"IRN",2020,20.19200928916015219,4.0482547641796887
"ISR",2020,46.46654973852538846,2.02294284090928858
"ITA",2020,28245.356767884452361832,1301.41827595898732041
"JAM",2020,2169.74570218075956292,144.03983193406359099
"JEY",2020,0.30383212113715280,0.10123433294270834
"JOR",2020,0.19579483644531252,0.06530709766167535
"JPN",2020,48058.221412997910734672,238.697406616788196105
"KAZ",2020,1853.267679175212233405,176.860668876592962842
"KEN",2020,19045.37283900203178342,87.89883581601313781
"KGZ",2020,11.898140121510417382,11.208663446004776282
"KHM",2020,143528.98846973182545833,700.87069750846902311
"KNA",2020,10.14993487445637951,4.04544427357855894
"KOR",2020,20122.304110373535170255,1158.895107519608148645
"LAO",2020,357519.43862173180140641,423.31665367013458872
"LBN",2020,473.08464572179392826,186.90812777511073721
"LBR",2020,220121.97838960644938022,3202.30938814789335531
"LBY",2020,0.7809010561621094,0.7809010561621094
"LCA",2020,40.73259010682671514,2.24155157031195743
"LIE",2020,3.21449726384765614,0.0
"LKA",2020,11215.99147357759054092,90.83115940773274806
"LSO",2020,16.13182196853623970,0.0
"LTU",2020,22970.527799865064868086,29.890835129118924835
"LUX",2020,654.51918871101126333,0.548751242187499995
"LVA",2020,50462.783828106702239754,91.834620381299923506
"MAF",2020,1.61110014099717890,0.0
"MAR",2020,3620.77965439201660649,2362.02714551926811683
"MDA",2020,1413.315172163183650944,11.739987326360679520
"MDG",2020,241112.00477303664788009,11844.30025552585244035
"MEX",2020,299298.44958654712898967,86190.38773237130756137
"MKD",2020,1856.13740564901924628,111.94527452960285462
"MLI",2020,148.84741201595269241,0.0
"MMR",2020,310005.38153156874044949,1638.56256627273637674
"MNE",2020,983.183855986670223464,190.564546058465751574
"MNG",2020,464.617516136349767586,360.948065837630145386
"MOZ",2020,232523.84531724314427695,3436.16021897207472060
"MRT",2020,0.0,0.0
"MSR",2020,2.21254263953559047,0.36879445086154517
"MTQ",2020,65.09517640956979253,4.09852004420952720
"MWI",2020,16070.14046082542626722,16.66699624122558806
"MYS",2020,268775.04833566062575254,4546.08286764307061640
"MYT",2020,166.78849063975102751,4.20391081275336415
"NAM",2020,1.46098344458441847,0.0
"NCL",2020,4065.97549624897256814,2426.49684809524128648
"NGA",2020,99199.51603081963916265,575.53296728318163667
"NIC",2020,111296.12941590395262779,28677.19749740145943773
"NLD",2020,1921.808177094026148222,46.331747774307723205
"NOR",2020,68362.848221985161443843,727.950978442743374135
"NPL",2020,2232.81156351152801649,45.58713070657552328
"NZL",2020,60924.632569294176996265,1804.407486235243581979
"PAK",2020,66.93545053930771945,15.6017559025466595
"PAN",2020,27379.02438371941077032,2868.51882911696585400
"PER",2020,278604.09826143233036725,23701.28977399031101092
"PHL",2020,63727.29573765028899606,1949.95142125713335610
"PLW",2020,16.25437658344238506,3.20593948029920810
"PNG",2020,78439.73413638654232422,2094.91691227477163627
"POL",2020,74958.855156036366645893,292.682245197619340789
"PRI",2020,680.78000166393784645,19.39827080768988744
"PRK",2020,14775.417513406478577814,2917.269185930834284735
"PRT",2020,62043.513095106767545549,16122.238630450165508962
"PRY",2020,243326.26433875730689566,47453.53928874359792936
"PSE",2020,0.26138486053819446,0.0
"ROU",2020,27445.451195268409473102,222.481444024724416954
"RUS",2020,5442086.246369266158013177,4091756.530027918146216893
"RWA",2020,3187.39401529724268240,15.07127201317159457
"SDN",2020,66.80291179048830566,0.0
"SEN",2020,758.45816100406521033,0.97435104831977002
"SGP",2020,165.12609479173388042,8.76778835752136249
"SLB",2020,14598.97770127088190526,563.03634851313234750
"SLE",2020,154640.74448345093620457,673.01907019813271206
"SLV",2020,2208.12560440713435495,151.15064545391223022
"SOM",2020,154.51877993220295661,0.99586913705393483
"SPM",2020,1.4859383276866316,0.0
"SRB",2020,4987.053400959844373229,173.13485492548386723
"SSD",2020,2326.22676357332561738,5.44332648345594790
"SUR",2020,15095.85336916831873638,1842.98808830888753254
"SVK",2020,11947.850559567848436069,43.35443367054035911
"SVN",2020,3874.40940942001987635,22.443099108072918255
"SWE",2020,339968.339891257514619414,943.357115596801229813
"SWZ",2020,2684.09113614353122878,27.26930581344075795
"SYR",2020,3037.67036048139189043,2198.07435812121929936
"TCA",2020,34.41261375366969476,4.8639824799696184
"TCD",2020,3433.48961585372801790,6.70502462027235371
"TGO",2020,5446.29695028422229605,0.76236497754692932
"THA",2020,119391.72305411407229167,396.38440371173483687
"TJK",2020,0.4276713535351563,0.24327429990885418
"TLS",2020,1459.02023857232235035,78.81616769451172548
"TTO",2020,859.98702567581500221,43.69239483300781734
"TUN",2020,1062.227097201835737724,804.561757904046757855
"TUR",2020,45348.463610691258023820,4633.264923876197569044
"TWN",2020,1461.49965451779007082,5.72426630735134561
"TZA",2020,186208.95467037344570030,330.58329096920416356
"UGA",2020,73601.53457729756604441,8.46042515604026085
"UKR",2020,79461.177611406860494886,24551.006301461103560082
"URY",2020,12732.70047145084438756,268.17133436522597294
"USA",2020,1966726.693712247954137072,671142.454913863861997253
"UZB",2020,3.18195054995442692,0.0
"VCT",2020,7.1195963574213337,1.4989619043934463
"VEN",2020,139221.40839570024968791,35578.82210709838732443
"VGB",2020,0.07308887034722222,0.0
"VIR",2020,14.00582780646592955,0.36681481403428822
"VNM",2020,207647.83186279583272049,2015.75812593288540612
"VUT",2020,3935.03410784822126373,119.23468965588001977
"XAD",2020,1.144118643576389,0.0
"XKO",2020,970.674474934084188036,86.72512260829212801
"Z01",2020,41.27344476414822184,2.05864906201714429
"Z06",2020,2.26615802366970497,0.68657371316840285
"Z07",2020,6819.31678247422259826,100.35854619584417154
"ZAF",2020,62247.23386544654051865,8743.38623195540776733
"ZMB",2020,162801.58944267601013274,215.87579344271070097
"ZNC",2020,12.3702511420486128,9.0852454335243059
"ZWE",2020,6200.71249399640962460,153.40644723719512462
"AFG",2021,26.48246160191733306,14.3614757965592414
"AGO",2021,298261.68435422081299144,1823.12383374359344386
"AIA",2021,1.68278169644097235,0.0
"ALA",2021,1355.481820779997669935,1.35084496323784725
"ALB",2021,1685.677235689262084411,975.995021796902720355
"AND",2021,2.22471297738064249,0.22813359417534722
"ARG",2021,201896.344452604923370781,33626.583128745572208141
"ARM",2021,4.96472232192057265,0.1749040345920139
"ATG",2021,39.15892521036023980,0.44148304460177955
"AUS",2021,261044.955942218460296837,132481.118750064580412053
"AUT",2021,16650.64793145475596897,85.61544461816844037
"AZE",2021,85.22633726126298407,2.4787931862391494
"BDI",2021,2272.25175327985331367,0.9215709010529242
"BEL",2021,9142.949797379093540766,66.540428693862848421
"BEN",2021,1699.54014162905334169,0.30449289520182292
"BES",2021,0.22568747203938805,0.0
"BFA",2021,0.0,0.0
"BGD",2021,17587.28243270613033076,34.27803101946832044
"BGR",2021,6684.012024956952160956,386.814711994548207045
"BHS",2021,1548.74388476882593307,774.45976860908228464
"BIH",2021,1018.740783485178066936,114.446736932562944746
"BLR",2021,63478.932386615288891706,351.515295845279973463
"BLZ",2021,9310.73375697314772723,1003.27940278262095077
"BOL",2021,559588.66506382051209957,249159.43801775663304836
"BRA",2021,2990028.76131567061857109,594112.93557610883012892
"BRB",2021,17.23879269510959197,0.0
"BRN",2021,952.93058214787803007,79.82751122093042291
"BTN",2021,1278.57589323634439045,89.62663063856553165
"BWA",2021,1.42478080287760433,0.0
"CAF",2021,67180.99665510713281123,4224.80866832435328996
"CAN",2021,2524984.969306084380620090,1608037.513097585505878230
"CHE",2021,3454.853211812606271745,25.588828933734821956
"CHL",2021,71609.984379257671896823,7076.485074111719953343
"CHN",2021,536772.366491661134870093,23836.907200669832010959
"CIV",2021,183272.23436631585159708,82.74410536391330072
"CMR",2021,168797.41740747865520942,673.21001422008260355
"COD",2021,1248060.48472706412717138,48259.88621702148824941
"COG",2021,58192.92151258513943928,3819.20510301612972126
"COL",2021,265160.66955185574742971,20501.57173035155548876
"COM",2021,164.53768411434628221,7.29990045124728705
"CRI",2021,7850.73668311729621504,700.38915475047579404
"CUB",2021,9720.83331947196082306,2250.74016214909374690
"CUW",2021,4.06381176150499173,0.15052927696885852
"CYM",2021,10.10522126454427138,0.94527945960720494
"CYP",2021,642.87003442237581789,633.4228853486457354
"CZE",2021,56298.102724837039149733,75.989849397825520334
"DEU",2021,202277.204429519395499885,475.500505023157567539
"DMA",2021,30.35926319274468156,5.49261651277018348
"DNK",2021,4795.048927643727981714,38.077122459748256796
"DOM",2021,14182.34201178285914641,1032.83520891532763392
"DZA",2021,20471.652534532594845889,18291.865522108782249031
"ECU",2021,30367.76456221182729855,3531.92539043673127686
"EGY",2021,17.8120813064040789,0.06654778344943577
"ERI",2021,0.0,0.0
"ESP",2021,85791.957416141341989879,16110.107030401698796140
"EST",2021,34004.181033504088975718,126.764191930106351672
"ETH",2021,19751.43827758899015215,33.50709394326931240
"FIN",2021,266899.154358797059763625,812.311398911164130438
"FJI",2021,7198.68557758031397317,498.71788229547379040
"FRA",2021,112885.768951208205272427,3507.696493634631251908
"GAB",2021,18317.62964507300966233,220.61802280937260649
"GBR",2021,26216.317962058570845774,118.759137248715288818
"GEO",2021,420.262445849194873846,27.434499947013892215
"GGY",2021,1.10826138006944444,0.6043163704036458
"GHA",2021,101414.08485857476762152,55.92311102223578924
"GIN",2021,167376.67003997815417083,437.76603594666100693
"GLP",2021,67.73279766907387836,0.96276049523708786
"GMB",2021,19.03735950195854299,0.0
"GNB",2021,13684.85411847591098546,12.21660541018988743
"GNQ",2021,8905.52715633372796152,32.27323672387519700
"GRC",2021,49038.519036178950425341,45375.977195487968798723
"GRD",2021,15.95471225753634844,6.02018495977918804
"GTM",2021,49898.31212181119143911,6177.36274328685658824
"GUF",2021,2205.03299824686544409,213.16725089461683861
"GUY",2021,9536.76713339113473069,633.01570416184017730
"HND",2021,69498.32169403489890756,8384.61810657943422794
"HRV",2021,5264.326696804362381189,16.416403522096354064
"HTI",2021,2413.74453287675812352,215.27831558283529086
"HUN",2021,13757.123536229150054902,17.492934379843752307
"IDN",2021,841390.16131598934059948,28663.38089737754595464
"IMN",2021,27.96447584641928091,0.634747820264757
"IND",2021,125753.22883265900421639,736.83029969603597369
"IRL",2021,8779.289064123878867491,63.337220473875862048
"IRN",2021,20.998456522460944255,1.91631330446180600
"ISR",2021,28.61547411162543756,6.61009557572916697
"ITA",2021,28263.216555394215561868,6299.310043137849025868
"JAM",2021,1485.24723965635425351,48.22271441024088668
"JEY",2021,3.24072188023437515,0.9109291464539930
"JPN",2021,48455.130205260751663369,139.88045305236436513
"KAZ",2021,718.409062407000997985,143.21613997957893367
"KEN",2021,7564.30353703219268192,69.52740726700064503
"KGZ",2021,17.535345973652351270,17.135300057443581270
"KHM",2021,144262.64338879267038895,539.06133678763781503
"KNA",2021,9.41626906362521699,0.51512250116753475
"KOR",2021,17342.127881665776613915,421.766372978191932530
"LAO",2021,317562.59400856886037261,459.97920543598683939
"LBN",2021,672.61767208680922063,424.83625472408372035
"LBR",2021,129838.01097076565523027,1058.61955869222249077
"LBY",2021,0.5196089612489150,0.1299310057562934
"LCA",2021,34.60395206810437517,1.56987435329155827
"LIE",2021,0.632270560839843774,0.0
"LKA",2021,13296.08742554541768222,116.37626594867839647
"LSO",2021,16.91761747763888955,0.0
"LTU",2021,22633.628914351055436720,61.629905195028212389
"LUX",2021,1054.629058322799234981,3.55237634952039942
"LVA",2021,48422.148732552794833367,98.184513133161900525
"MAF",2021,2.1235823210525175,0.0
"MAR",2021,1538.46211751804475646,583.86338743998840513
"MDA",2021,1130.887987131410808948,26.338217241612410815
"MDG",2021,234879.82064764929376870,18527.89953704997522033
"MEX",2021,189046.40207507318341119,41211.51425309593790018
"MKD",2021,2304.283069036994089665,1057.52478143222866001
"MLI",2021,130.30924230515132176,0.0
"MMR",2021,304151.45531416772424949,1502.90912494827156593
"MNE",2021,507.759413625527361514,88.92989069947485929
"MNG",2021,186.689692578834549670,103.957219679060324320
"MOZ",2021,278084.37292224072039974,1939.02154838111541023
"MRT",2021,0.0,0.0
